Index	Action Index	Error	Time	Library ID	Well Position	Script Class	Script Function	Active Script	Action	Comment	Parameter Name	Parameter Value	Message	
1128	161	False	04/18/2025 13:57:16.694			GetMapPropertiesBlock	Execute	ASMain	Update Global Variable Data	Set VPG_CoverHeldType = EmptyString	Input : GlobalVariableStringValue			
1129	161	False	04/18/2025 13:57:16.694			GetMapPropertiesBlock	Execute	ASMain	Update Global Variable Data	Set VPG_CoverHeldType = EmptyString	Input : GlobalVariableIntValue			
1130	161	False	04/18/2025 13:57:16.694			GetMapPropertiesBlock	Execute	ASMain	Update Global Variable Data	Set VPG_CoverHeldType = EmptyString	Input : GlobalVariableDoubleValue			
1131	161	False	04/18/2025 13:57:16.694			GetMapPropertiesBlock	Execute	ASMain	Update Global Variable Data	Set VPG_CoverHeldType = EmptyString	Input : GlobalVariableDateTimeValue	4/18/2025 1:57:16 PM		
1132	161	False	04/18/2025 13:57:16.711			GetMapPropertiesBlock	Execute	ASMain	Update Global Variable Data	Set VPG_CoverHeldType = EmptyString				
1133	162	False	04/18/2025 13:57:16.713			GetMapPropertiesBlock	Execute	ASMain	Update Global Variable Data	Set VPG_CoverHeldPosition = EmptyString				
1134	162	False	04/18/2025 13:57:16.713			GetMapPropertiesBlock	Execute	ASMain	Update Global Variable Data	Set VPG_CoverHeldPosition = EmptyString	Input : GlobalVariableType	String		
1135	162	False	04/18/2025 13:57:16.713			GetMapPropertiesBlock	Execute	ASMain	Update Global Variable Data	Set VPG_CoverHeldPosition = EmptyString	Input : GlobalVariableName	VPG_CoverHeldPosition		
1136	162	False	04/18/2025 13:57:16.713			GetMapPropertiesBlock	Execute	ASMain	Update Global Variable Data	Set VPG_CoverHeldPosition = EmptyString	Input : GlobalVariableStringValue			
1137	162	False	04/18/2025 13:57:16.713			GetMapPropertiesBlock	Execute	ASMain	Update Global Variable Data	Set VPG_CoverHeldPosition = EmptyString	Input : GlobalVariableIntValue			
1138	162	False	04/18/2025 13:57:16.713			GetMapPropertiesBlock	Execute	ASMain	Update Global Variable Data	Set VPG_CoverHeldPosition = EmptyString	Input : GlobalVariableDoubleValue			
1139	162	False	04/18/2025 13:57:16.713			GetMapPropertiesBlock	Execute	ASMain	Update Global Variable Data	Set VPG_CoverHeldPosition = EmptyString	Input : GlobalVariableDateTimeValue	4/18/2025 1:57:16 PM		
1140	162	False	04/18/2025 13:57:16.717			GetMapPropertiesBlock	Execute	ASMain	Update Global Variable Data	Set VPG_CoverHeldPosition = EmptyString				
1141	163	False	04/18/2025 13:57:16.718			GetMapPropertiesBlock	Execute	ASMain	Update Global Variable Data	Set VPG_CoverPlacedType = EmptyString				
1142	163	False	04/18/2025 13:57:16.718			GetMapPropertiesBlock	Execute	ASMain	Update Global Variable Data	Set VPG_CoverPlacedType = EmptyString	Input : GlobalVariableType	String		
1143	163	False	04/18/2025 13:57:16.718			GetMapPropertiesBlock	Execute	ASMain	Update Global Variable Data	Set VPG_CoverPlacedType = EmptyString	Input : GlobalVariableName	VPG_CoverPlacedType		
1144	163	False	04/18/2025 13:57:16.718			GetMapPropertiesBlock	Execute	ASMain	Update Global Variable Data	Set VPG_CoverPlacedType = EmptyString	Input : GlobalVariableStringValue			
1145	163	False	04/18/2025 13:57:16.718			GetMapPropertiesBlock	Execute	ASMain	Update Global Variable Data	Set VPG_CoverPlacedType = EmptyString	Input : GlobalVariableIntValue			
1146	163	False	04/18/2025 13:57:16.718			GetMapPropertiesBlock	Execute	ASMain	Update Global Variable Data	Set VPG_CoverPlacedType = EmptyString	Input : GlobalVariableDoubleValue			
1147	163	False	04/18/2025 13:57:16.718			GetMapPropertiesBlock	Execute	ASMain	Update Global Variable Data	Set VPG_CoverPlacedType = EmptyString	Input : GlobalVariableDateTimeValue	4/18/2025 1:57:16 PM		
1148	163	False	04/18/2025 13:57:16.722			GetMapPropertiesBlock	Execute	ASMain	Update Global Variable Data	Set VPG_CoverPlacedType = EmptyString				
1149	164	False	04/18/2025 13:57:16.724			GetMapPropertiesBlock	Execute	ASMain	Update Global Variable Data	Set VPG_CoverPlacedPosition = EmptyString				
1150	164	False	04/18/2025 13:57:16.724			GetMapPropertiesBlock	Execute	ASMain	Update Global Variable Data	Set VPG_CoverPlacedPosition = EmptyString	Input : GlobalVariableType	String		
1151	164	False	04/18/2025 13:57:16.724			GetMapPropertiesBlock	Execute	ASMain	Update Global Variable Data	Set VPG_CoverPlacedPosition = EmptyString	Input : GlobalVariableName	VPG_CoverPlacedPosition		
1152	164	False	04/18/2025 13:57:16.724			GetMapPropertiesBlock	Execute	ASMain	Update Global Variable Data	Set VPG_CoverPlacedPosition = EmptyString	Input : GlobalVariableStringValue			
1153	164	False	04/18/2025 13:57:16.724			GetMapPropertiesBlock	Execute	ASMain	Update Global Variable Data	Set VPG_CoverPlacedPosition = EmptyString	Input : GlobalVariableIntValue			
1154	164	False	04/18/2025 13:57:16.724			GetMapPropertiesBlock	Execute	ASMain	Update Global Variable Data	Set VPG_CoverPlacedPosition = EmptyString	Input : GlobalVariableDoubleValue			
1155	164	False	04/18/2025 13:57:16.724			GetMapPropertiesBlock	Execute	ASMain	Update Global Variable Data	Set VPG_CoverPlacedPosition = EmptyString	Input : GlobalVariableDateTimeValue	4/18/2025 1:57:16 PM		
1156	164	False	04/18/2025 13:57:16.733			GetMapPropertiesBlock	Execute	ASMain	Update Global Variable Data	Set VPG_CoverPlacedPosition = EmptyString				
1157	165	False	04/18/2025 13:57:16.735			ASMain	UnitOperations	ASMain	Comment	Map Description: Startup: Processing				
1158	165	False	04/18/2025 13:57:16.735			ASMain	UnitOperations	ASMain	Comment	Map Description: Startup: Processing	Input : Comment	Map Description: Startup: Processing		
1159	165	False	04/18/2025 13:57:16.735			ASMain	UnitOperations	ASMain	Comment	Map Description: Startup: Processing				
1160	166	False	04/18/2025 13:57:16.739			MovePlateBlock	Execute	ASMain	Get Map Type					
1161	166	False	04/18/2025 13:57:16.739			MovePlateBlock	Execute	ASMain	Get Map Type		Input : Index	1		
1162	166	False	04/18/2025 13:57:16.739			MovePlateBlock	Execute	ASMain	Get Map Type		Input : Maps Collection	(VT_UNKNOWN)		
1163	166	False	04/18/2025 13:57:16.739			MovePlateBlock	Execute	ASMain	Get Map Type					
1164	166	False	04/18/2025 13:57:16.739			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Map Type	Uniform		
1165	166	False	04/18/2025 13:57:16.739			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Is Source Map	0		
1166	166	False	04/18/2025 13:57:16.739			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Is Parameter Map	1		
1167	166	False	04/18/2025 13:57:16.739			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Is Array Map	0		
1168	167	False	04/18/2025 13:57:16.740			MovePlateBlock	Execute	ASMain	Get Map Type					
1169	167	False	04/18/2025 13:57:16.740			MovePlateBlock	Execute	ASMain	Get Map Type		Input : Index	2		
1170	167	False	04/18/2025 13:57:16.740			MovePlateBlock	Execute	ASMain	Get Map Type		Input : Maps Collection	(VT_UNKNOWN)		
1171	167	False	04/18/2025 13:57:16.740			MovePlateBlock	Execute	ASMain	Get Map Type					
1172	167	False	04/18/2025 13:57:16.740			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Map Type	Uniform		
1173	167	False	04/18/2025 13:57:16.740			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Is Source Map	1		
1174	167	False	04/18/2025 13:57:16.740			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Is Parameter Map	0		
1175	167	False	04/18/2025 13:57:16.740			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Is Array Map	0		
1176	168	False	04/18/2025 13:57:16.742			MovePlateBlock	Execute	ASMain	Get Source Map Info					
1177	168	False	04/18/2025 13:57:16.742			MovePlateBlock	Execute	ASMain	Get Source Map Info		Input : Maps Collection	(VT_UNKNOWN)		
1178	168	False	04/18/2025 13:57:16.742			MovePlateBlock	Execute	ASMain	Get Source Map Info		Input : Index	2		
1179	168	False	04/18/2025 13:57:16.742			MovePlateBlock	Execute	ASMain	Get Source Map Info					
1180	168	False	04/18/2025 13:57:16.742			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Source Name	standard		
1181	168	False	04/18/2025 13:57:16.742			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Library Name	plate1		
1182	168	False	04/18/2025 13:57:16.742			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Library ID	7230		
1183	168	False	04/18/2025 13:57:16.742			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Map Amounts	100000		
1184	168	False	04/18/2025 13:57:16.742			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Number Of Amounts	1		
1185	168	False	04/18/2025 13:57:16.742			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Rows	1		
1186	168	False	04/18/2025 13:57:16.742			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Columns	1		
1187	168	False	04/18/2025 13:57:16.742			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Tags	SkipMap		
1188	168	False	04/18/2025 13:57:16.742			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Number Of Tags	1		
1189	168	False	04/18/2025 13:57:16.742			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Map Type	Uniform		
1190	168	False	04/18/2025 13:57:16.742			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : UnitDispensed	microliters		
1191	168	False	04/18/2025 13:57:16.742			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : DesignUnit	microliters		
1192	168	False	04/18/2025 13:57:16.742			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Description	Add 100000 ul standard to plate1 (A1) in ul		
1193	169	False	04/18/2025 13:57:16.745			MovePlateBlock	Execute	ASMain	Get Map Type					
1194	169	False	04/18/2025 13:57:16.745			MovePlateBlock	Execute	ASMain	Get Map Type		Input : Index	3		
1195	169	False	04/18/2025 13:57:16.745			MovePlateBlock	Execute	ASMain	Get Map Type		Input : Maps Collection	(VT_UNKNOWN)		
1196	169	False	04/18/2025 13:57:16.746			MovePlateBlock	Execute	ASMain	Get Map Type					
1197	169	False	04/18/2025 13:57:16.746			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Map Type	Uniform		
1198	169	False	04/18/2025 13:57:16.746			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Is Source Map	1		
1199	169	False	04/18/2025 13:57:16.746			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Is Parameter Map	0		
1200	169	False	04/18/2025 13:57:16.746			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Is Array Map	0		
1201	170	False	04/18/2025 13:57:16.747			MovePlateBlock	Execute	ASMain	Get Source Map Info					
1202	170	False	04/18/2025 13:57:16.747			MovePlateBlock	Execute	ASMain	Get Source Map Info		Input : Maps Collection	(VT_UNKNOWN)		
1203	170	False	04/18/2025 13:57:16.747			MovePlateBlock	Execute	ASMain	Get Source Map Info		Input : Index	3		
1204	170	False	04/18/2025 13:57:16.747			MovePlateBlock	Execute	ASMain	Get Source Map Info					
1205	170	False	04/18/2025 13:57:16.747			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Source Name	standard		
1206	170	False	04/18/2025 13:57:16.747			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Library Name	plate1		
1207	170	False	04/18/2025 13:57:16.747			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Library ID	7230		
1208	170	False	04/18/2025 13:57:16.747			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Map Amounts	100000		
1209	170	False	04/18/2025 13:57:16.747			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Number Of Amounts	1		
1210	170	False	04/18/2025 13:57:16.747			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Rows	1		
1211	170	False	04/18/2025 13:57:16.747			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Columns	3		
1212	170	False	04/18/2025 13:57:16.747			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Tags	SkipMap		
1213	170	False	04/18/2025 13:57:16.747			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Number Of Tags	1		
1214	170	False	04/18/2025 13:57:16.747			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Map Type	Uniform		
1215	170	False	04/18/2025 13:57:16.747			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : UnitDispensed	microliters		
1216	170	False	04/18/2025 13:57:16.747			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : DesignUnit	microliters		
1217	170	False	04/18/2025 13:57:16.747			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Description	Add 100000 ul standard to plate1 (A3) in ul		
1218	171	False	04/18/2025 13:57:16.748			MovePlateBlock	Execute	ASMain	Get Map Type					
1219	171	False	04/18/2025 13:57:16.748			MovePlateBlock	Execute	ASMain	Get Map Type		Input : Index	4		
1220	171	False	04/18/2025 13:57:16.748			MovePlateBlock	Execute	ASMain	Get Map Type		Input : Maps Collection	(VT_UNKNOWN)		
1221	171	False	04/18/2025 13:57:16.748			MovePlateBlock	Execute	ASMain	Get Map Type					
1222	171	False	04/18/2025 13:57:16.748			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Map Type	Uniform		
1223	171	False	04/18/2025 13:57:16.748			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Is Source Map	1		
1224	171	False	04/18/2025 13:57:16.748			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Is Parameter Map	0		
1225	171	False	04/18/2025 13:57:16.748			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Is Array Map	0		
1226	172	False	04/18/2025 13:57:16.749			MovePlateBlock	Execute	ASMain	Get Source Map Info					
1227	172	False	04/18/2025 13:57:16.749			MovePlateBlock	Execute	ASMain	Get Source Map Info		Input : Maps Collection	(VT_UNKNOWN)		
1228	172	False	04/18/2025 13:57:16.749			MovePlateBlock	Execute	ASMain	Get Source Map Info		Input : Index	4		
1229	172	False	04/18/2025 13:57:16.749			MovePlateBlock	Execute	ASMain	Get Source Map Info					
1230	172	False	04/18/2025 13:57:16.749			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Source Name	standard		
1231	172	False	04/18/2025 13:57:16.749			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Library Name	plate1		
1232	172	False	04/18/2025 13:57:16.749			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Library ID	7230		
1233	172	False	04/18/2025 13:57:16.749			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Map Amounts	100000		
1234	172	False	04/18/2025 13:57:16.749			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Number Of Amounts	1		
1235	172	False	04/18/2025 13:57:16.749			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Rows	2		
1236	172	False	04/18/2025 13:57:16.749			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Columns	1		
1237	172	False	04/18/2025 13:57:16.749			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Tags	SkipMap		
1238	172	False	04/18/2025 13:57:16.749			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Number Of Tags	1		
1239	172	False	04/18/2025 13:57:16.749			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Map Type	Uniform		
1240	172	False	04/18/2025 13:57:16.749			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : UnitDispensed	microliters		
1241	172	False	04/18/2025 13:57:16.749			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : DesignUnit	microliters		
1242	172	False	04/18/2025 13:57:16.749			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Description	Add 100000 ul standard to plate1 (B1) in ul		
1243	173	False	04/18/2025 13:57:16.750			MovePlateBlock	Execute	ASMain	Get Map Type					
1244	173	False	04/18/2025 13:57:16.750			MovePlateBlock	Execute	ASMain	Get Map Type		Input : Index	5		
1245	173	False	04/18/2025 13:57:16.750			MovePlateBlock	Execute	ASMain	Get Map Type		Input : Maps Collection	(VT_UNKNOWN)		
1246	173	False	04/18/2025 13:57:16.750			MovePlateBlock	Execute	ASMain	Get Map Type					
1247	173	False	04/18/2025 13:57:16.750			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Map Type	Uniform		
1248	173	False	04/18/2025 13:57:16.750			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Is Source Map	1		
1249	173	False	04/18/2025 13:57:16.750			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Is Parameter Map	0		
1250	173	False	04/18/2025 13:57:16.750			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Is Array Map	0		
1251	174	False	04/18/2025 13:57:16.751			MovePlateBlock	Execute	ASMain	Get Source Map Info					
1252	174	False	04/18/2025 13:57:16.751			MovePlateBlock	Execute	ASMain	Get Source Map Info		Input : Maps Collection	(VT_UNKNOWN)		
1253	174	False	04/18/2025 13:57:16.751			MovePlateBlock	Execute	ASMain	Get Source Map Info		Input : Index	5		
1254	174	False	04/18/2025 13:57:16.751			MovePlateBlock	Execute	ASMain	Get Source Map Info					
1255	174	False	04/18/2025 13:57:16.751			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Source Name	standard		
1256	174	False	04/18/2025 13:57:16.751			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Library Name	plate1		
1257	174	False	04/18/2025 13:57:16.751			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Library ID	7230		
1258	174	False	04/18/2025 13:57:16.751			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Map Amounts	100000		
1259	174	False	04/18/2025 13:57:16.751			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Number Of Amounts	1		
1260	174	False	04/18/2025 13:57:16.751			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Rows	2		
1261	174	False	04/18/2025 13:57:16.751			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Columns	3		
1262	174	False	04/18/2025 13:57:16.751			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Tags	SkipMap		
1263	174	False	04/18/2025 13:57:16.751			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Number Of Tags	1		
1264	174	False	04/18/2025 13:57:16.751			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Map Type	Uniform		
1265	174	False	04/18/2025 13:57:16.751			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : UnitDispensed	microliters		
1266	174	False	04/18/2025 13:57:16.751			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : DesignUnit	microliters		
1267	174	False	04/18/2025 13:57:16.751			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Description	Add 100000 ul standard to plate1 (B3) in ul		
1268	175	False	04/18/2025 13:57:16.752			MovePlateBlock	Execute	ASMain	Get Map Type					
1269	175	False	04/18/2025 13:57:16.752			MovePlateBlock	Execute	ASMain	Get Map Type		Input : Index	6		
1270	175	False	04/18/2025 13:57:16.752			MovePlateBlock	Execute	ASMain	Get Map Type		Input : Maps Collection	(VT_UNKNOWN)		
1271	175	False	04/18/2025 13:57:16.753			MovePlateBlock	Execute	ASMain	Get Map Type					
1272	175	False	04/18/2025 13:57:16.753			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Map Type	Uniform		
1273	175	False	04/18/2025 13:57:16.753			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Is Source Map	1		
1274	175	False	04/18/2025 13:57:16.753			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Is Parameter Map	0		
1275	175	False	04/18/2025 13:57:16.753			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Is Array Map	0		
1276	176	False	04/18/2025 13:57:16.754			MovePlateBlock	Execute	ASMain	Get Source Map Info					
1277	176	False	04/18/2025 13:57:16.754			MovePlateBlock	Execute	ASMain	Get Source Map Info		Input : Maps Collection	(VT_UNKNOWN)		
1278	176	False	04/18/2025 13:57:16.754			MovePlateBlock	Execute	ASMain	Get Source Map Info		Input : Index	6		
1279	176	False	04/18/2025 13:57:16.754			MovePlateBlock	Execute	ASMain	Get Source Map Info					
1280	176	False	04/18/2025 13:57:16.754			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Source Name	solvent		
1281	176	False	04/18/2025 13:57:16.754			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Library Name	ICP1		
1282	176	False	04/18/2025 13:57:16.754			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Library ID	7232		
1283	176	False	04/18/2025 13:57:16.754			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Map Amounts	2200		
1284	176	False	04/18/2025 13:57:16.754			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Number Of Amounts	1		
1285	176	False	04/18/2025 13:57:16.754			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Rows	1		
1286	176	False	04/18/2025 13:57:16.754			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Columns	1		
1287	176	False	04/18/2025 13:57:16.754			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Tags	Chaser,Backsolvent		
1288	176	False	04/18/2025 13:57:16.754			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Number Of Tags	2		
1289	176	False	04/18/2025 13:57:16.754			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Map Type	Uniform		
1290	176	False	04/18/2025 13:57:16.754			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : UnitDispensed	microliters		
1291	176	False	04/18/2025 13:57:16.754			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : DesignUnit	microliters		
1292	176	False	04/18/2025 13:57:16.754			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Description	Add 2200 ul solvent to ICP1 (A1) in ul		
1293	177	False	04/18/2025 13:57:16.755			MovePlateBlock	Execute	ASMain	Get Map Type					
1294	177	False	04/18/2025 13:57:16.755			MovePlateBlock	Execute	ASMain	Get Map Type		Input : Index	7		
1295	177	False	04/18/2025 13:57:16.755			MovePlateBlock	Execute	ASMain	Get Map Type		Input : Maps Collection	(VT_UNKNOWN)		
1296	177	False	04/18/2025 13:57:16.755			MovePlateBlock	Execute	ASMain	Get Map Type					
1297	177	False	04/18/2025 13:57:16.755			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Map Type	Uniform		
1298	177	False	04/18/2025 13:57:16.755			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Is Source Map	0		
1299	177	False	04/18/2025 13:57:16.755			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Is Parameter Map	0		
1300	177	False	04/18/2025 13:57:16.755			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Is Array Map	1		
1301	178	False	04/18/2025 13:57:16.756			MovePlateBlock	Execute	ASMain	Get Source Array Map Info					
1302	178	False	04/18/2025 13:57:16.756			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Input : MapsCollection	(VT_UNKNOWN)		
1303	178	False	04/18/2025 13:57:16.756			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Input : Index	7		
1304	178	False	04/18/2025 13:57:16.756			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Input : LibraryCollection	(VT_UNKNOWN)		
1305	178	False	04/18/2025 13:57:16.757			MovePlateBlock	Execute	ASMain	Get Source Array Map Info					
1306	178	False	04/18/2025 13:57:16.757			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Output : SourceName	plate1		
1307	178	False	04/18/2025 13:57:16.757			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Output : LibraryName	ICP1		
1308	178	False	04/18/2025 13:57:16.757			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Output : LibID	7232		
1309	178	False	04/18/2025 13:57:16.757			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Output : Tags	SyringePump,SingleTip		
1310	178	False	04/18/2025 13:57:16.757			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Output : NumberOfTags	2		
1311	178	False	04/18/2025 13:57:16.757			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Output : MapType	Uniform		
1312	178	False	04/18/2025 13:57:16.757			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Output : SourceRowsArray	1		
1313	178	False	04/18/2025 13:57:16.757			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Output : SourceColumnsArray	1		
1314	178	False	04/18/2025 13:57:16.757			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Output : DestinationRowsArray	1		
1315	178	False	04/18/2025 13:57:16.757			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Output : DestinationColumnsArray	1		
1316	178	False	04/18/2025 13:57:16.757			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Output : MapAmountsArray	250		
1317	178	False	04/18/2025 13:57:16.757			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Output : NumberOfAmounts	1		
1318	178	False	04/18/2025 13:57:16.757			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Output : UnitDispensed	microliters		
1319	178	False	04/18/2025 13:57:16.757			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Output : DesignUnit	microliters		
1320	178	False	04/18/2025 13:57:16.757			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Output : Description	Add 250 ul 7230: plate1 (A1) to ICP1 (A1) in ul		
1321	179	False	04/18/2025 13:57:16.765			MovePlateBlock	Execute	ASMain	Get Source					
1322	179	False	04/18/2025 13:57:16.765			MovePlateBlock	Execute	ASMain	Get Source		Input : Source Name	plate1		
1323	179	False	04/18/2025 13:57:16.765			MovePlateBlock	Execute	ASMain	Get Source		Input : Amount To Be Removed	0		
1324	179	False	04/18/2025 13:57:16.765			MovePlateBlock	Execute	ASMain	Get Source		Input : Units	undefined		
1325	179	False	04/18/2025 13:57:16.765			MovePlateBlock	Execute	ASMain	Get Source		Input : Update Chemical Manager?	No		
1326	179	False	04/18/2025 13:57:16.765			MovePlateBlock	Execute	ASMain	Get Source		Input : Filter Sources?	No		
1327	179	False	04/18/2025 13:57:16.765			MovePlateBlock	Execute	ASMain	Get Source		Input : Filter On			
1328	179	False	04/18/2025 13:57:16.765			MovePlateBlock	Execute	ASMain	Get Source		Input : Filter Type			
1329	179	False	04/18/2025 13:57:16.765			MovePlateBlock	Execute	ASMain	Get Source		Input : Filter Text			
1330	179	False	04/18/2025 13:57:16.765			MovePlateBlock	Execute	ASMain	Get Source		Input : Units For Amount Remaining	Same As Chemical Manager		
1331	179	False	04/18/2025 13:57:16.803			MovePlateBlock	Execute	ASMain	Get Source					
1332	179	False	04/18/2025 13:57:16.803			MovePlateBlock	Execute	ASMain	Get Source		Output : Substrate Type	Rack 3x4 six Kaufmann H-cells		
1333	179	False	04/18/2025 13:57:16.803			MovePlateBlock	Execute	ASMain	Get Source		Output : Substrate Position	Deck 12-13 Heat-Cool-Stir 1		
1334	179	False	04/18/2025 13:57:16.803			MovePlateBlock	Execute	ASMain	Get Source		Output : Source Row	0		
1335	179	False	04/18/2025 13:57:16.803			MovePlateBlock	Execute	ASMain	Get Source		Output : Source Column	0		
1336	179	False	04/18/2025 13:57:16.803			MovePlateBlock	Execute	ASMain	Get Source		Output : Source Well Position	0		
1337	179	False	04/18/2025 13:57:16.803			MovePlateBlock	Execute	ASMain	Get Source		Output : Valve Resource			
1338	179	False	04/18/2025 13:57:16.803			MovePlateBlock	Execute	ASMain	Get Source		Output : Valve Position	0		
1339	179	False	04/18/2025 13:57:16.803			MovePlateBlock	Execute	ASMain	Get Source		Output : Amount Remaining	-3.40282346638529E+38		
1340	180	False	04/18/2025 13:57:16.805			MovePlateBlock	Execute	ASMain	Get Map Type					
