Index	Action Index	Error	Time	Library ID	Well Position	Script Class	Script Function	Active Script	Action	Comment	Parameter Name	Parameter Value	Message	
3101	439	False	04/18/2025 14:11:51.442	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Well Position	x, y, z for Wash Station Drain (Coord Sys = Deck)				
3102	439	False	04/18/2025 14:11:51.442	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Well Position	x, y, z for Wash Station Drain (Coord Sys = Deck)	Input : Substrate	Wash		
3103	439	False	04/18/2025 14:11:51.442	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Well Position	x, y, z for Wash Station Drain (Coord Sys = Deck)	Input : Position	Drain		
3104	439	False	04/18/2025 14:11:51.442	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Well Position	x, y, z for Wash Station Drain (Coord Sys = Deck)	Input : Specify Well By	By Position		
3105	439	False	04/18/2025 14:11:51.442	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Well Position	x, y, z for Wash Station Drain (Coord Sys = Deck)	Input : Well Row			
3106	439	False	04/18/2025 14:11:51.442	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Well Position	x, y, z for Wash Station Drain (Coord Sys = Deck)	Input : Well Column			
3107	439	False	04/18/2025 14:11:51.442	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Well Position	x, y, z for Wash Station Drain (Coord Sys = Deck)	Input : Well Position	1		
3108	439	False	04/18/2025 14:11:51.442	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Well Position	x, y, z for Wash Station Drain (Coord Sys = Deck)	Input : @AppliedWells			
3109	439	False	04/18/2025 14:11:51.442	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Well Position	x, y, z for Wash Station Drain (Coord Sys = Deck)	Input : @AllWells			
3110	439	False	04/18/2025 14:11:51.442	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Well Position	x, y, z for Wash Station Drain (Coord Sys = Deck)	Input : Z Height			
3111	439	False	04/18/2025 14:11:51.458	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Well Position	x, y, z for Wash Station Drain (Coord Sys = Deck)				
3112	439	False	04/18/2025 14:11:51.458	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Well Position	x, y, z for Wash Station Drain (Coord Sys = Deck)	Output : X Position	502.70759		
3113	439	False	04/18/2025 14:11:51.458	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Well Position	x, y, z for Wash Station Drain (Coord Sys = Deck)	Output : Y Position	170.44875		
3114	439	False	04/18/2025 14:11:51.458	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Well Position	x, y, z for Wash Station Drain (Coord Sys = Deck)	Output : Z Position	-59.000941		
3115	440	False	04/18/2025 14:11:51.464	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Well Position	x, y, z for Wash Station Cleaner (Coord Sys = Deck)				
3116	440	False	04/18/2025 14:11:51.464	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Well Position	x, y, z for Wash Station Cleaner (Coord Sys = Deck)	Input : Substrate	Wash		
3117	440	False	04/18/2025 14:11:51.464	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Well Position	x, y, z for Wash Station Cleaner (Coord Sys = Deck)	Input : Position	Clean		
3118	440	False	04/18/2025 14:11:51.464	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Well Position	x, y, z for Wash Station Cleaner (Coord Sys = Deck)	Input : Specify Well By	By Position		
3119	440	False	04/18/2025 14:11:51.464	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Well Position	x, y, z for Wash Station Cleaner (Coord Sys = Deck)	Input : Well Row			
3120	440	False	04/18/2025 14:11:51.464	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Well Position	x, y, z for Wash Station Cleaner (Coord Sys = Deck)	Input : Well Column			
3121	440	False	04/18/2025 14:11:51.464	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Well Position	x, y, z for Wash Station Cleaner (Coord Sys = Deck)	Input : Well Position	1		
3122	440	False	04/18/2025 14:11:51.464	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Well Position	x, y, z for Wash Station Cleaner (Coord Sys = Deck)	Input : @AppliedWells			
3123	440	False	04/18/2025 14:11:51.464	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Well Position	x, y, z for Wash Station Cleaner (Coord Sys = Deck)	Input : @AllWells			
3124	440	False	04/18/2025 14:11:51.464	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Well Position	x, y, z for Wash Station Cleaner (Coord Sys = Deck)	Input : Z Height			
3125	440	False	04/18/2025 14:11:51.481	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Well Position	x, y, z for Wash Station Cleaner (Coord Sys = Deck)				
3126	440	False	04/18/2025 14:11:51.481	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Well Position	x, y, z for Wash Station Cleaner (Coord Sys = Deck)	Output : X Position	514.56124		
3127	440	False	04/18/2025 14:11:51.481	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Well Position	x, y, z for Wash Station Cleaner (Coord Sys = Deck)	Output : Y Position	175.08656		
3128	440	False	04/18/2025 14:11:51.481	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Well Position	x, y, z for Wash Station Cleaner (Coord Sys = Deck)	Output : Z Position	-59.005838		
3129	441	False	04/18/2025 14:11:51.527	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Hardware Resource Properties	ZRef				
3130	441	False	04/18/2025 14:11:51.527	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Hardware Resource Properties	ZRef	Input : Available Resources	Arm - Single Tip		
3131	441	False	04/18/2025 14:11:51.527	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Hardware Resource Properties	ZRef	Input : Index	1		
3132	441	False	04/18/2025 14:11:51.527	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Hardware Resource Properties	ZRef	Input : Hardware Resource Type	Robot Arm		
3133	441	False	04/18/2025 14:11:51.573	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Hardware Resource Properties	ZRef				
3134	441	False	04/18/2025 14:11:51.573	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Hardware Resource Properties	ZRef	Output : Reference X (mm)	534.63931		
3135	441	False	04/18/2025 14:11:51.573	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Hardware Resource Properties	ZRef	Output : Reference Y (mm)	218.205		
3136	441	False	04/18/2025 14:11:51.573	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Hardware Resource Properties	ZRef	Output : Reference Z (mm)	178.17804		
3137	441	False	04/18/2025 14:11:51.573	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Hardware Resource Properties	ZRef	Output : Tilt Controller Channel	0		
3138	442	False	04/18/2025 14:11:51.597	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Set Arm Speeds					
3139	442	False	04/18/2025 14:11:51.597	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Set Arm Speeds		Input : Impressionist Arm Resource	Arm - Single Tip		
3140	442	False	04/18/2025 14:11:51.597	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Set Arm Speeds		Input : Index			
3141	442	False	04/18/2025 14:11:51.597	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Set Arm Speeds		Input : X Start Speed (mm/s)			
3142	442	False	04/18/2025 14:11:51.597	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Set Arm Speeds		Input : X End Speed (mm/s)			
3143	442	False	04/18/2025 14:11:51.597	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Set Arm Speeds		Input : X Acceleration (mm/s^2)			
3144	442	False	04/18/2025 14:11:51.597	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Set Arm Speeds		Input : Y Start Speed (mm/s)			
3145	442	False	04/18/2025 14:11:51.597	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Set Arm Speeds		Input : Y End Speed (mm/s)			
3146	442	False	04/18/2025 14:11:51.597	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Set Arm Speeds		Input : Y Acceleration (mm/s^2)			
3147	442	False	04/18/2025 14:11:51.597	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Set Arm Speeds		Input : Z Start Speed (mm/s)			
3148	442	False	04/18/2025 14:11:51.597	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Set Arm Speeds		Input : Z End Speed (mm/s)			
3149	442	False	04/18/2025 14:11:51.597	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Set Arm Speeds		Input : Z Acceleration (mm/s^2)			
3150	442	False	04/18/2025 14:11:51.597	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Set Arm Speeds		Input : Speed Units	mm/sec		
3151	442	False	04/18/2025 14:11:51.597	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Set Arm Speeds		Input : Acceleration Units	mm/sec^2		
3152	442	False	04/18/2025 14:11:51.597	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Set Arm Speeds		Input : SettingType	Simple		
3153	442	False	04/18/2025 14:11:51.597	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Set Arm Speeds		Input : Arm Speeds	High		
3154	442	False	04/18/2025 14:11:51.806	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Set Arm Speeds					
3155	442	False	04/18/2025 14:11:51.883	7243	[3]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Colliding Arm Names					
3156	442	False	04/18/2025 14:11:51.883	7243	[3]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Get Colliding Arm Names		Output : Colliding Arm Names			
3157	443	False	04/18/2025 14:11:51.886	7243	[3]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Comment	MoveInactiveArmsHome {'Arm To Move': '', 'Active Arm': 'Arm - Single Tip'}				
3158	443	False	04/18/2025 14:11:51.886	7243	[3]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Comment	MoveInactiveArmsHome {'Arm To Move': '', 'Active Arm': 'Arm - Single Tip'}	Input : Comment	MoveInactiveArmsHome {'Arm To Move': '', 'Active Arm': 'Arm - Single Tip'}		
3159	443	False	04/18/2025 14:11:51.886	7243	[3]	MoveInactiveArmsHome	Execute	ASMain,WashDispensingTip,MoveInactiveArmsHome	Comment	MoveInactiveArmsHome {'Arm To Move': '', 'Active Arm': 'Arm - Single Tip'}				
3160	444	False	04/18/2025 14:11:51.887	7243	[3]	MoveInactiveArmsHome	subprotocol_write_log	ASMain,WashDispensingTip,MoveInactiveArmsHome	Comment	Exit variables (output)  				
3161	444	False	04/18/2025 14:11:51.887	7243	[3]	MoveInactiveArmsHome	subprotocol_write_log	ASMain,WashDispensingTip,MoveInactiveArmsHome	Comment	Exit variables (output)  	Input : Comment	Exit variables (output)  		
3162	444	False	04/18/2025 14:11:51.887	7243	[3]	MoveInactiveArmsHome	subprotocol_write_log	ASMain,WashDispensingTip,MoveInactiveArmsHome	Comment	Exit variables (output)  				
3163	445	False	04/18/2025 14:11:51.889	7243	[3]	MoveInactiveArmsHome	subprotocol_write_log	ASMain,WashDispensingTip	Comment	MoveInactiveArmsHome ArmToMove: 				
3164	445	False	04/18/2025 14:11:51.889	7243	[3]	MoveInactiveArmsHome	subprotocol_write_log	ASMain,WashDispensingTip	Comment	MoveInactiveArmsHome ArmToMove: 	Input : Comment	MoveInactiveArmsHome ArmToMove: 		
3165	445	False	04/18/2025 14:11:51.889	7243	[3]	MoveInactiveArmsHome	subprotocol_write_log	ASMain,WashDispensingTip	Comment	MoveInactiveArmsHome ArmToMove: 				
3166	446	False	04/18/2025 14:11:51.891	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Comment	Begin If Statement if ZStart_Invalid_Drain == 0:				
3167	446	False	04/18/2025 14:11:51.891	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Comment	Begin If Statement if ZStart_Invalid_Drain == 0:	Input : Comment	Begin If Statement if ZStart_Invalid_Drain == 0:		
3168	446	False	04/18/2025 14:11:51.891	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Comment	Begin If Statement if ZStart_Invalid_Drain == 0:				
3169	447	False	04/18/2025 14:11:51.901	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense				
3170	447	False	04/18/2025 14:11:51.901	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense	Input : Impressionist Arm Resource	Arm - Single Tip		
3171	447	False	04/18/2025 14:11:51.901	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense	Input : Index			
3172	447	False	04/18/2025 14:11:51.901	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense	Input : Wait For Completion	Yes		
3173	447	False	04/18/2025 14:11:51.901	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense	Input : Substrate	Wash		
3174	447	False	04/18/2025 14:11:51.901	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense	Input : Position	Drain		
3175	447	False	04/18/2025 14:11:51.901	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense	Input : Specify Well By	By Position		
3176	447	False	04/18/2025 14:11:51.901	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense	Input : Well Row			
3177	447	False	04/18/2025 14:11:51.901	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense	Input : Well Column			
3178	447	False	04/18/2025 14:11:51.901	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense	Input : Well Position	1		
3179	447	False	04/18/2025 14:11:51.901	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense	Input : Z Height	Z Dispense		
3180	447	False	04/18/2025 14:11:51.901	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense	Input : Retract Z Between Substrates	Yes		
3181	447	False	04/18/2025 14:11:51.901	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense	Input : @AppliedWells			
3182	447	False	04/18/2025 14:11:51.901	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense	Input : @AllWells			
3183	447	False	04/18/2025 14:11:55.754	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense				
3184	447	False	04/18/2025 14:11:55.754	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense	Output : Substrate Type Moved To	Wash		
3185	447	False	04/18/2025 14:11:55.754	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense	Output : Substrate Position Moved To	Drain		
3186	447	False	04/18/2025 14:11:55.754	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense	Output : X Position Moved To	31.93172		
3187	447	False	04/18/2025 14:11:55.754	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense	Output : Y Position Moved To	388.65375		
3188	447	False	04/18/2025 14:11:55.754	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense	Output : Z Position Moved To	119.177099		
3189	447	False	04/18/2025 14:11:55.754	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense	Output : Z Travel For Move	0		
3190	448	False	04/18/2025 14:11:55.756	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Comment	Begin If Statement if ZDispense_Invalid_Drain == 0:				
3191	448	False	04/18/2025 14:11:55.756	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Comment	Begin If Statement if ZDispense_Invalid_Drain == 0:	Input : Comment	Begin If Statement if ZDispense_Invalid_Drain == 0:		
3192	448	False	04/18/2025 14:11:55.756	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Comment	Begin If Statement if ZDispense_Invalid_Drain == 0:				
3193	449	False	04/18/2025 14:11:55.757	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense (Retract = No)				
3194	449	False	04/18/2025 14:11:55.757	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense (Retract = No)	Input : Impressionist Arm Resource	Arm - Single Tip		
3195	449	False	04/18/2025 14:11:55.757	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense (Retract = No)	Input : Index			
3196	449	False	04/18/2025 14:11:55.757	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense (Retract = No)	Input : Wait For Completion	Yes		
3197	449	False	04/18/2025 14:11:55.757	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense (Retract = No)	Input : Substrate	Wash		
3198	449	False	04/18/2025 14:11:55.757	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense (Retract = No)	Input : Position	Drain		
3199	449	False	04/18/2025 14:11:55.757	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense (Retract = No)	Input : Specify Well By	By Position		
3200	449	False	04/18/2025 14:11:55.757	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense (Retract = No)	Input : Well Row			
3201	449	False	04/18/2025 14:11:55.757	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense (Retract = No)	Input : Well Column			
3202	449	False	04/18/2025 14:11:55.757	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense (Retract = No)	Input : Well Position	1		
3203	449	False	04/18/2025 14:11:55.757	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense (Retract = No)	Input : Z Height	Z Dispense		
3204	449	False	04/18/2025 14:11:55.757	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense (Retract = No)	Input : Retract Z Between Substrates	No		
3205	449	False	04/18/2025 14:11:55.757	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense (Retract = No)	Input : @AppliedWells			
3206	449	False	04/18/2025 14:11:55.757	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense (Retract = No)	Input : @AllWells			
3207	449	False	04/18/2025 14:11:57.092	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense (Retract = No)				
3208	449	False	04/18/2025 14:11:57.092	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense (Retract = No)	Output : Substrate Type Moved To	Wash		
3209	449	False	04/18/2025 14:11:57.092	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense (Retract = No)	Output : Substrate Position Moved To	Drain		
3210	449	False	04/18/2025 14:11:57.092	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense (Retract = No)	Output : X Position Moved To	31.93172		
3211	449	False	04/18/2025 14:11:57.092	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense (Retract = No)	Output : Y Position Moved To	388.65375		
3212	449	False	04/18/2025 14:11:57.092	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense (Retract = No)	Output : Z Position Moved To	119.177099		
3213	449	False	04/18/2025 14:11:57.092	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Drain Z Dispense (Retract = No)	Output : Z Travel For Move	119.17546925		
3214	450	False	04/18/2025 14:11:57.094	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Comment	Begin If Statement if SyringeTipWashCapacity > 0:				
3215	450	False	04/18/2025 14:11:57.094	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Comment	Begin If Statement if SyringeTipWashCapacity > 0:	Input : Comment	Begin If Statement if SyringeTipWashCapacity > 0:		
3216	450	False	04/18/2025 14:11:57.094	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Comment	Begin If Statement if SyringeTipWashCapacity > 0:				
3217	451	False	04/18/2025 14:11:57.103	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Set Syringe Speeds	Set Syringe Speed Purge				
3218	451	False	04/18/2025 14:11:57.103	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Set Syringe Speeds	Set Syringe Speed Purge	Input : Syringe Resource	Syringe 6		
3219	451	False	04/18/2025 14:11:57.103	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Set Syringe Speeds	Set Syringe Speed Purge	Input : Index			
3220	451	False	04/18/2025 14:11:57.103	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Set Syringe Speeds	Set Syringe Speed Purge	Input : Start Speed			
3221	451	False	04/18/2025 14:11:57.103	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Set Syringe Speeds	Set Syringe Speed Purge	Input : Top Speed			
3222	451	False	04/18/2025 14:11:57.103	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Set Syringe Speeds	Set Syringe Speed Purge	Input : Cutoff Speed			
3223	451	False	04/18/2025 14:11:57.103	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Set Syringe Speeds	Set Syringe Speed Purge	Input : Speed Units	ul/sec		
3224	451	False	04/18/2025 14:11:57.103	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Set Syringe Speeds	Set Syringe Speed Purge	Input : Slope			
3225	451	False	04/18/2025 14:11:57.103	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Set Syringe Speeds	Set Syringe Speed Purge	Input : Acceleration Units	ul/sec^2		
3226	451	False	04/18/2025 14:11:57.103	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Set Syringe Speeds	Set Syringe Speed Purge	Input : SettingType	Simple		
3227	451	False	04/18/2025 14:11:57.103	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Set Syringe Speeds	Set Syringe Speed Purge	Input : Syringe Speeds	Purge		
3228	451	False	04/18/2025 14:11:57.236	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Set Syringe Speeds	Set Syringe Speed Purge				
3229	451	False	04/18/2025 14:11:57.236	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Set Syringe Speeds	Set Syringe Speed Purge	Output : Actual Start Speed	164		
3230	451	False	04/18/2025 14:11:57.236	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Set Syringe Speeds	Set Syringe Speed Purge	Output : Actual Top Speed	800		
3231	451	False	04/18/2025 14:11:57.236	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Set Syringe Speeds	Set Syringe Speed Purge	Output : Actual Cutoff Speed	400		
3232	451	False	04/18/2025 14:11:57.236	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Set Syringe Speeds	Set Syringe Speed Purge	Output : Actual Slope	6666.66666666667		
3233	452	False	04/18/2025 14:11:57.244	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Purge Syringe	Purge SyringeTipWash				
3234	452	False	04/18/2025 14:11:57.244	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Purge Syringe	Purge SyringeTipWash	Input : Syringe Resource	Syringe 6		
3235	452	False	04/18/2025 14:11:57.244	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Purge Syringe	Purge SyringeTipWash	Input : Index			
3236	452	False	04/18/2025 14:11:57.244	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Purge Syringe	Purge SyringeTipWash	Input : Wait For Completion	Yes		
3237	452	False	04/18/2025 14:11:57.244	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Purge Syringe	Purge SyringeTipWash	Input : Purge Mode			
3238	452	False	04/18/2025 14:11:57.792	7243	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Purge Syringe	Purge SyringeTipWash				
