Index	Action Index	Error	Time	Library ID	Well Position	Script Class	Script Function	Active Script	Action	Comment	Parameter Name	Parameter Value	Message	
2806	412	False	04/18/2025 14:06:08.580	7237	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Comment	Begin If Statement if ZTravel_Invalid_Cleaner == 0:				
2807	413	False	04/18/2025 14:06:08.582	7237	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Cleaner Z Travel (Retract = No)				
2808	413	False	04/18/2025 14:06:08.582	7237	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Cleaner Z Travel (Retract = No)	Input : Impressionist Arm Resource	Arm - Single Tip		
2809	413	False	04/18/2025 14:06:08.582	7237	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Cleaner Z Travel (Retract = No)	Input : Index			
2810	413	False	04/18/2025 14:06:08.582	7237	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Cleaner Z Travel (Retract = No)	Input : Wait For Completion	Yes		
2811	413	False	04/18/2025 14:06:08.582	7237	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Cleaner Z Travel (Retract = No)	Input : Substrate	Wash		
2812	413	False	04/18/2025 14:06:08.582	7237	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Cleaner Z Travel (Retract = No)	Input : Position	Clean		
2813	413	False	04/18/2025 14:06:08.582	7237	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Cleaner Z Travel (Retract = No)	Input : Specify Well By	By Position		
2814	413	False	04/18/2025 14:06:08.582	7237	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Cleaner Z Travel (Retract = No)	Input : Well Row			
2815	413	False	04/18/2025 14:06:08.582	7237	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Cleaner Z Travel (Retract = No)	Input : Well Column			
2816	413	False	04/18/2025 14:06:08.582	7237	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Cleaner Z Travel (Retract = No)	Input : Well Position	1		
2817	413	False	04/18/2025 14:06:08.582	7237	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Cleaner Z Travel (Retract = No)	Input : Z Height	Z Travel		
2818	413	False	04/18/2025 14:06:08.582	7237	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Cleaner Z Travel (Retract = No)	Input : Retract Z Between Substrates	No		
2819	413	False	04/18/2025 14:06:08.582	7237	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Cleaner Z Travel (Retract = No)	Input : @AppliedWells			
2820	413	False	04/18/2025 14:06:08.582	7237	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Cleaner Z Travel (Retract = No)	Input : @AllWells			
2821	413	False	04/18/2025 14:06:17.240	7237	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Cleaner Z Travel (Retract = No)				
2822	413	False	04/18/2025 14:06:17.240	7237	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Cleaner Z Travel (Retract = No)	Output : Substrate Type Moved To	Wash		
2823	413	False	04/18/2025 14:06:17.240	7237	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Cleaner Z Travel (Retract = No)	Output : Substrate Position Moved To	Clean		
2824	413	False	04/18/2025 14:06:17.240	7237	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Cleaner Z Travel (Retract = No)	Output : X Position Moved To	20.07807		
2825	413	False	04/18/2025 14:06:17.240	7237	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Cleaner Z Travel (Retract = No)	Output : Y Position Moved To	393.29156		
2826	413	False	04/18/2025 14:06:17.240	7237	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Cleaner Z Travel (Retract = No)	Output : Z Position Moved To	94.172202		
2827	413	False	04/18/2025 14:06:17.240	7237	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Move Arm To Substrate	Move to Cleaner Z Travel (Retract = No)	Output : Z Travel For Move	164.171705		
2828	414	False	04/18/2025 14:06:17.243	7237	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Set Arm Speeds					
2829	414	False	04/18/2025 14:06:17.243	7237	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Set Arm Speeds		Input : Impressionist Arm Resource	Arm - Single Tip		
2830	414	False	04/18/2025 14:06:17.243	7237	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Set Arm Speeds		Input : Index			
2831	414	False	04/18/2025 14:06:17.243	7237	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Set Arm Speeds		Input : X Start Speed (mm/s)			
2832	414	False	04/18/2025 14:06:17.243	7237	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Set Arm Speeds		Input : X End Speed (mm/s)			
2833	414	False	04/18/2025 14:06:17.243	7237	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Set Arm Speeds		Input : X Acceleration (mm/s^2)			
2834	414	False	04/18/2025 14:06:17.243	7237	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Set Arm Speeds		Input : Y Start Speed (mm/s)			
2835	414	False	04/18/2025 14:06:17.243	7237	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Set Arm Speeds		Input : Y End Speed (mm/s)			
2836	414	False	04/18/2025 14:06:17.243	7237	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Set Arm Speeds		Input : Y Acceleration (mm/s^2)			
2837	414	False	04/18/2025 14:06:17.243	7237	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Set Arm Speeds		Input : Z Start Speed (mm/s)			
2838	414	False	04/18/2025 14:06:17.243	7237	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Set Arm Speeds		Input : Z End Speed (mm/s)			
2839	414	False	04/18/2025 14:06:17.243	7237	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Set Arm Speeds		Input : Z Acceleration (mm/s^2)			
2840	414	False	04/18/2025 14:06:17.243	7237	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Set Arm Speeds		Input : Speed Units	mm/sec		
2841	414	False	04/18/2025 14:06:17.243	7237	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Set Arm Speeds		Input : Acceleration Units	mm/sec^2		
2842	414	False	04/18/2025 14:06:17.243	7237	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Set Arm Speeds		Input : SettingType	Simple		
2843	414	False	04/18/2025 14:06:17.243	7237	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Set Arm Speeds		Input : Arm Speeds	High		
2844	414	False	04/18/2025 14:06:17.393	7237	[3]	WashDispensingTip	Execute	ASMain,WashDispensingTip	Set Arm Speeds					
2845	415	False	04/18/2025 14:06:17.395	7237	[3]	WashDispensingTip	subprotocol_write_log	ASMain,WashDispensingTip	Comment	Exit variables (output)  				
2846	415	False	04/18/2025 14:06:17.395	7237	[3]	WashDispensingTip	subprotocol_write_log	ASMain,WashDispensingTip	Comment	Exit variables (output)  	Input : Comment	Exit variables (output)  		
2847	415	False	04/18/2025 14:06:17.395	7237	[3]	WashDispensingTip	subprotocol_write_log	ASMain,WashDispensingTip	Comment	Exit variables (output)  				
2848	416	False	04/18/2025 14:06:17.397	7237	[3]	WashDispensingTip	subprotocol_write_log	ASMain	Comment	WashDispensingTip SyringeSerialSiblingCapacity: 2500.0				
2849	416	False	04/18/2025 14:06:17.397	7237	[3]	WashDispensingTip	subprotocol_write_log	ASMain	Comment	WashDispensingTip SyringeSerialSiblingCapacity: 2500.0	Input : Comment	WashDispensingTip SyringeSerialSiblingCapacity: 2500.0		
2850	416	False	04/18/2025 14:06:17.397	7237	[3]	WashDispensingTip	subprotocol_write_log	ASMain	Comment	WashDispensingTip SyringeSerialSiblingCapacity: 2500.0				
2851	417	False	04/18/2025 14:06:17.399	7237	[3]	WashDispensingTip	subprotocol_write_log	ASMain	Comment	WashDispensingTip SyringeTipWashCapacity: 1000.0				
2852	417	False	04/18/2025 14:06:17.399	7237	[3]	WashDispensingTip	subprotocol_write_log	ASMain	Comment	WashDispensingTip SyringeTipWashCapacity: 1000.0	Input : Comment	WashDispensingTip SyringeTipWashCapacity: 1000.0		
2853	417	False	04/18/2025 14:06:17.399	7237	[3]	WashDispensingTip	subprotocol_write_log	ASMain	Comment	WashDispensingTip SyringeTipWashCapacity: 1000.0				
2854	418	False	04/18/2025 14:06:17.406	7237	[3]	SingleTipBlock	Execute	ASMain	Get Syringe Volume					
2855	418	False	04/18/2025 14:06:17.406	7237	[3]	SingleTipBlock	Execute	ASMain	Get Syringe Volume		Input : Impressionist Syringe Resource	Syringe 6		
2856	418	False	04/18/2025 14:06:17.406	7237	[3]	SingleTipBlock	Execute	ASMain	Get Syringe Volume		Input : Index			
2857	418	False	04/18/2025 14:06:17.406	7237	[3]	SingleTipBlock	Execute	ASMain	Get Syringe Volume		Input : Volume to Retrieve	Remaining Reagent		
2858	418	False	04/18/2025 14:06:17.406	7237	[3]	SingleTipBlock	Execute	ASMain	Get Syringe Volume		Input : Units	ul		
2859	418	False	04/18/2025 14:06:17.410	7237	[3]	SingleTipBlock	Execute	ASMain	Get Syringe Volume					
2860	418	False	04/18/2025 14:06:17.410	7237	[3]	SingleTipBlock	Execute	ASMain	Get Syringe Volume		Output : Volume	0		
2861	419	False	04/18/2025 14:06:17.412	7237	[3]	SingleTipBlock	Execute	ASMain	Get Syringe Volume					
2862	419	False	04/18/2025 14:06:17.412	7237	[3]	SingleTipBlock	Execute	ASMain	Get Syringe Volume		Input : Impressionist Syringe Resource	Syringe 7		
2863	419	False	04/18/2025 14:06:17.412	7237	[3]	SingleTipBlock	Execute	ASMain	Get Syringe Volume		Input : Index			
2864	419	False	04/18/2025 14:06:17.412	7237	[3]	SingleTipBlock	Execute	ASMain	Get Syringe Volume		Input : Volume to Retrieve	Remaining Reagent		
2865	419	False	04/18/2025 14:06:17.412	7237	[3]	SingleTipBlock	Execute	ASMain	Get Syringe Volume		Input : Units	ul		
2866	419	False	04/18/2025 14:06:17.417	7237	[3]	SingleTipBlock	Execute	ASMain	Get Syringe Volume					
2867	419	False	04/18/2025 14:06:17.417	7237	[3]	SingleTipBlock	Execute	ASMain	Get Syringe Volume		Output : Volume	0		
2868	420	False	04/18/2025 14:06:17.435	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	Entry variables (input)  				
2869	420	False	04/18/2025 14:06:17.435	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	Entry variables (input)  	Input : Comment	Entry variables (input)  		
2870	420	False	04/18/2025 14:06:17.435	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	Entry variables (input)  				
2871	421	False	04/18/2025 14:06:17.436	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource AmountToAspirate: 500.0				
2872	421	False	04/18/2025 14:06:17.436	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource AmountToAspirate: 500.0	Input : Comment	SingleTipAspirateOnDeckSource AmountToAspirate: 500.0		
2873	421	False	04/18/2025 14:06:17.436	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource AmountToAspirate: 500.0				
2874	422	False	04/18/2025 14:06:17.438	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource ArmResource: Arm - Single Tip				
2875	422	False	04/18/2025 14:06:17.438	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource ArmResource: Arm - Single Tip	Input : Comment	SingleTipAspirateOnDeckSource ArmResource: Arm - Single Tip		
2876	422	False	04/18/2025 14:06:17.438	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource ArmResource: Arm - Single Tip				
2877	423	False	04/18/2025 14:06:17.439	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource BufferVolume: 0.0				
2878	423	False	04/18/2025 14:06:17.439	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource BufferVolume: 0.0	Input : Comment	SingleTipAspirateOnDeckSource BufferVolume: 0.0		
2879	423	False	04/18/2025 14:06:17.439	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource BufferVolume: 0.0				
2880	424	False	04/18/2025 14:06:17.441	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource ChaserVolume: 0.0				
2881	424	False	04/18/2025 14:06:17.441	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource ChaserVolume: 0.0	Input : Comment	SingleTipAspirateOnDeckSource ChaserVolume: 0.0		
2882	424	False	04/18/2025 14:06:17.441	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource ChaserVolume: 0.0				
2883	425	False	04/18/2025 14:06:17.442	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource DispenseSettings: {'Drip Delay (s)': 3, 'Mix Position': 'Z Mix', 'Dispense Airgap': 'None', 'Conditioning Volume (ul)': 0.0, 'Mix Cycles': 0, 'Destination Touch Off': 'No', 'Source Touch Off': 'No', 'Delay After Aspiration (s)': 3.0, 'Dispense Position': 'Z Dispense', 'Intercept (ul)': 0.0, 'Delay After Dispense (s)': 3.0, 'Leading Airgap (ul)': 0.0, 'Aspiration Position': 'Z Aspirate', 'Overshoot (ul)': 0.0, 'Mix Speed': 'Medium', 'Dispense Speed': 'Medium', 'Prewet Cycles': 0, 'Aspiration Speed': 'Low', 'System Trailing Airgap (ul)': 0.0, 'Trailing Airgap (ul)': 0.0, 'Slope': 1.0}				
2884	425	False	04/18/2025 14:06:17.442	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource DispenseSettings: {'Drip Delay (s)': 3, 'Mix Position': 'Z Mix', 'Dispense Airgap': 'None', 'Conditioning Volume (ul)': 0.0, 'Mix Cycles': 0, 'Destination Touch Off': 'No', 'Source Touch Off': 'No', 'Delay After Aspiration (s)': 3.0, 'Dispense Position': 'Z Dispense', 'Intercept (ul)': 0.0, 'Delay After Dispense (s)': 3.0, 'Leading Airgap (ul)': 0.0, 'Aspiration Position': 'Z Aspirate', 'Overshoot (ul)': 0.0, 'Mix Speed': 'Medium', 'Dispense Speed': 'Medium', 'Prewet Cycles': 0, 'Aspiration Speed': 'Low', 'System Trailing Airgap (ul)': 0.0, 'Trailing Airgap (ul)': 0.0, 'Slope': 1.0}	Input : Comment	SingleTipAspirateOnDeckSource DispenseSettings: {'Drip Delay (s)': 3, 'Mix Position': 'Z Mix', 'Dispense Airgap': 'None', 'Conditioning Volume (ul)': 0.0, 'Mix Cycles': 0, 'Destination Touch Off': 'No', 'Source Touch Off': 'No', 'Delay After Aspiration (s)': 3.0, 'Dispense Position': 'Z Dispense', 'Intercept (ul)': 0.0, 'Delay After Dispense (s)': 3.0, 'Leading Airgap (ul)': 0.0, 'Aspiration Position': 'Z Aspirate', 'Overshoot (ul)': 0.0, 'Mix Speed': 'Medium', 'Dispense Speed': 'Medium', 'Prewet Cycles': 0, 'Aspiration Speed': 'Low', 'System Trailing Airgap (ul)': 0.0, 'Trailing Airgap (ul)': 0.0, 'Slope': 1.0}		
2885	425	False	04/18/2025 14:06:17.442	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource DispenseSettings: {'Drip Delay (s)': 3, 'Mix Position': 'Z Mix', 'Dispense Airgap': 'None', 'Conditioning Volume (ul)': 0.0, 'Mix Cycles': 0, 'Destination Touch Off': 'No', 'Source Touch Off': 'No', 'Delay After Aspiration (s)': 3.0, 'Dispense Position': 'Z Dispense', 'Intercept (ul)': 0.0, 'Delay After Dispense (s)': 3.0, 'Leading Airgap (ul)': 0.0, 'Aspiration Position': 'Z Aspirate', 'Overshoot (ul)': 0.0, 'Mix Speed': 'Medium', 'Dispense Speed': 'Medium', 'Prewet Cycles': 0, 'Aspiration Speed': 'Low', 'System Trailing Airgap (ul)': 0.0, 'Trailing Airgap (ul)': 0.0, 'Slope': 1.0}				
2886	426	False	04/18/2025 14:06:17.443	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource Flag_AirGapAlreadyAspirated: 0				
2887	426	False	04/18/2025 14:06:17.443	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource Flag_AirGapAlreadyAspirated: 0	Input : Comment	SingleTipAspirateOnDeckSource Flag_AirGapAlreadyAspirated: 0		
2888	426	False	04/18/2025 14:06:17.443	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource Flag_AirGapAlreadyAspirated: 0				
2889	427	False	04/18/2025 14:06:17.445	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource Flag_DiscardCondToWaste: 0				
2890	427	False	04/18/2025 14:06:17.445	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource Flag_DiscardCondToWaste: 0	Input : Comment	SingleTipAspirateOnDeckSource Flag_DiscardCondToWaste: 0		
2891	427	False	04/18/2025 14:06:17.445	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource Flag_DiscardCondToWaste: 0				
2892	428	False	04/18/2025 14:06:17.446	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource Flag_LiquidLevelTracking: 0				
2893	428	False	04/18/2025 14:06:17.446	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource Flag_LiquidLevelTracking: 0	Input : Comment	SingleTipAspirateOnDeckSource Flag_LiquidLevelTracking: 0		
2894	428	False	04/18/2025 14:06:17.446	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource Flag_LiquidLevelTracking: 0				
2895	429	False	04/18/2025 14:06:17.448	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource Flag_RetractZ: Yes				
2896	429	False	04/18/2025 14:06:17.448	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource Flag_RetractZ: Yes	Input : Comment	SingleTipAspirateOnDeckSource Flag_RetractZ: Yes		
2897	429	False	04/18/2025 14:06:17.448	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource Flag_RetractZ: Yes				
2898	430	False	04/18/2025 14:06:17.449	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource Flag_SourceIsFilterBlock: 0				
2899	430	False	04/18/2025 14:06:17.449	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource Flag_SourceIsFilterBlock: 0	Input : Comment	SingleTipAspirateOnDeckSource Flag_SourceIsFilterBlock: 0		
2900	430	False	04/18/2025 14:06:17.449	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource Flag_SourceIsFilterBlock: 0				
2901	431	False	04/18/2025 14:06:17.450	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource Flag_SplitExcessAndAirGap: 0				
2902	431	False	04/18/2025 14:06:17.450	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource Flag_SplitExcessAndAirGap: 0	Input : Comment	SingleTipAspirateOnDeckSource Flag_SplitExcessAndAirGap: 0		
2903	431	False	04/18/2025 14:06:17.450	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource Flag_SplitExcessAndAirGap: 0				
2904	432	False	04/18/2025 14:06:17.452	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource SiblingSyringe: Syringe 7				
2905	432	False	04/18/2025 14:06:17.452	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource SiblingSyringe: Syringe 7	Input : Comment	SingleTipAspirateOnDeckSource SiblingSyringe: Syringe 7		
2906	432	False	04/18/2025 14:06:17.452	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource SiblingSyringe: Syringe 7				
2907	433	False	04/18/2025 14:06:17.453	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource SourceWellVolume: 20000.0				
2908	433	False	04/18/2025 14:06:17.453	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource SourceWellVolume: 20000.0	Input : Comment	SingleTipAspirateOnDeckSource SourceWellVolume: 20000.0		
2909	433	False	04/18/2025 14:06:17.453	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource SourceWellVolume: 20000.0				
2910	434	False	04/18/2025 14:06:17.455	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource SubstrateColumn: 1				
2911	434	False	04/18/2025 14:06:17.455	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource SubstrateColumn: 1	Input : Comment	SingleTipAspirateOnDeckSource SubstrateColumn: 1		
2912	434	False	04/18/2025 14:06:17.455	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource SubstrateColumn: 1				
2913	435	False	04/18/2025 14:06:17.456	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource SubstratePosition: Deck 10-11 Position 2				
2914	435	False	04/18/2025 14:06:17.456	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource SubstratePosition: Deck 10-11 Position 2	Input : Comment	SingleTipAspirateOnDeckSource SubstratePosition: Deck 10-11 Position 2		
2915	435	False	04/18/2025 14:06:17.456	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource SubstratePosition: Deck 10-11 Position 2				
2916	436	False	04/18/2025 14:06:17.458	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource SubstrateRow: 1				
2917	436	False	04/18/2025 14:06:17.458	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource SubstrateRow: 1	Input : Comment	SingleTipAspirateOnDeckSource SubstrateRow: 1		
2918	436	False	04/18/2025 14:06:17.458	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource SubstrateRow: 1				
2919	437	False	04/18/2025 14:06:17.459	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource SubstrateType: Rack 2x4 20mL Vial				
2920	437	False	04/18/2025 14:06:17.459	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource SubstrateType: Rack 2x4 20mL Vial	Input : Comment	SingleTipAspirateOnDeckSource SubstrateType: Rack 2x4 20mL Vial		
2921	437	False	04/18/2025 14:06:17.459	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource SubstrateType: Rack 2x4 20mL Vial				
2922	438	False	04/18/2025 14:06:17.460	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource SyringeResource: Syringe 6				
2923	438	False	04/18/2025 14:06:17.460	7237	[3]	SingleTipAspirateOnDeckSource	subprotocol_write_log	ASMain,SingleTipAspirateOnDeckSource	Comment	SingleTipAspirateOnDeckSource SyringeResource: Syringe 6	Input : Comment	SingleTipAspirateOnDeckSource SyringeResource: Syringe 6		
