Index	Action Index	Error	Time	Library ID	Well Position	Script Class	Script Function	Active Script	Action	Comment	Parameter Name	Parameter Value	Message	
4097	584	False	05/13/2025 11:55:44.492	7553	[1]	GetHomeCoordinates	Execute	ASMain,SingleTipAspirateOnDeckSource	Get Arm Position		Input : Index			
4098	584	False	05/13/2025 11:55:44.492	7553	[1]	GetHomeCoordinates	Execute	ASMain,SingleTipAspirateOnDeckSource	Get Arm Position		Input : Coordinate System	Robot		
4099	584	False	05/13/2025 11:55:44.492	7553	[1]	GetHomeCoordinates	Execute	ASMain,SingleTipAspirateOnDeckSource	Get Arm Position		Input : Units	mm		
4100	584	False	05/13/2025 11:55:44.591	7553	[1]	GetHomeCoordinates	Execute	ASMain,SingleTipAspirateOnDeckSource	Get Arm Position					
4101	584	False	05/13/2025 11:55:44.591	7553	[1]	GetHomeCoordinates	Execute	ASMain,SingleTipAspirateOnDeckSource	Get Arm Position		Output : X	553.6114535		
4102	584	False	05/13/2025 11:55:44.591	7553	[1]	GetHomeCoordinates	Execute	ASMain,SingleTipAspirateOnDeckSource	Get Arm Position		Output : Y	406.0209375		
4103	584	False	05/13/2025 11:55:44.591	7553	[1]	GetHomeCoordinates	Execute	ASMain,SingleTipAspirateOnDeckSource	Get Arm Position		Output : Z	157.649234		
4104	585	False	05/13/2025 11:55:44.592	7553	[1]			ASMain,SingleTipAspirateOnDeckSource	Comment	Safe Move Execute: Robot x,y coordinates:  old =(553.61,406.02), new (553.60,406.02)				
4105	585	False	05/13/2025 11:55:44.592	7553	[1]			ASMain,SingleTipAspirateOnDeckSource	Comment	Safe Move Execute: Robot x,y coordinates:  old =(553.61,406.02), new (553.60,406.02)	Input : Comment	Safe Move Execute: Robot x,y coordinates:  old =(553.61,406.02), new (553.60,406.02)		
4106	585	False	05/13/2025 11:55:44.592	7553	[1]			ASMain,SingleTipAspirateOnDeckSource	Comment	Safe Move Execute: Robot x,y coordinates:  old =(553.61,406.02), new (553.60,406.02)				
4107	586	False	05/13/2025 11:55:44.593	7553	[1]			ASMain,SingleTipAspirateOnDeckSource	Comment	Safe Move Execute: x,y coordinates changed by 0.00 mm  act when > 1 mm				
4108	586	False	05/13/2025 11:55:44.593	7553	[1]			ASMain,SingleTipAspirateOnDeckSource	Comment	Safe Move Execute: x,y coordinates changed by 0.00 mm  act when > 1 mm	Input : Comment	Safe Move Execute: x,y coordinates changed by 0.00 mm  act when > 1 mm		
4109	586	False	05/13/2025 11:55:44.593	7553	[1]			ASMain,SingleTipAspirateOnDeckSource	Comment	Safe Move Execute: x,y coordinates changed by 0.00 mm  act when > 1 mm				
4110	587	False	05/13/2025 11:55:44.594	7553	[1]			ASMain,SingleTipAspirateOnDeckSource	Comment	Safe Move Execute: Save Flags:  old = 0				
4111	587	False	05/13/2025 11:55:44.594	7553	[1]			ASMain,SingleTipAspirateOnDeckSource	Comment	Safe Move Execute: Save Flags:  old = 0	Input : Comment	Safe Move Execute: Save Flags:  old = 0		
4112	587	False	05/13/2025 11:55:44.594	7553	[1]			ASMain,SingleTipAspirateOnDeckSource	Comment	Safe Move Execute: Save Flags:  old = 0				
4113	588	False	05/13/2025 11:55:44.594	7553	[1]			ASMain,SingleTipAspirateOnDeckSource	Comment	Safe Move Execute: Save Flags:  new = 0				
4114	588	False	05/13/2025 11:55:44.594	7553	[1]			ASMain,SingleTipAspirateOnDeckSource	Comment	Safe Move Execute: Save Flags:  new = 0	Input : Comment	Safe Move Execute: Save Flags:  new = 0		
4115	588	False	05/13/2025 11:55:44.594	7553	[1]			ASMain,SingleTipAspirateOnDeckSource	Comment	Safe Move Execute: Save Flags:  new = 0				
4116	589	False	05/13/2025 11:55:44.596	7553	[1]	SafeMoveArmToSubstrateAction	Execute	ASMain,SingleTipAspirateOnDeckSource	Move Arm To Substrate	Safe Move Arm to the well: Move (29) to Substrate, Z Start (Retract = No); previous state = 0				
4117	589	False	05/13/2025 11:55:44.596	7553	[1]	SafeMoveArmToSubstrateAction	Execute	ASMain,SingleTipAspirateOnDeckSource	Move Arm To Substrate	Safe Move Arm to the well: Move (29) to Substrate, Z Start (Retract = No); previous state = 0	Input : Impressionist Arm Resource	Arm - Single Tip		
4118	589	False	05/13/2025 11:55:44.596	7553	[1]	SafeMoveArmToSubstrateAction	Execute	ASMain,SingleTipAspirateOnDeckSource	Move Arm To Substrate	Safe Move Arm to the well: Move (29) to Substrate, Z Start (Retract = No); previous state = 0	Input : Index			
4119	589	False	05/13/2025 11:55:44.596	7553	[1]	SafeMoveArmToSubstrateAction	Execute	ASMain,SingleTipAspirateOnDeckSource	Move Arm To Substrate	Safe Move Arm to the well: Move (29) to Substrate, Z Start (Retract = No); previous state = 0	Input : Wait For Completion	Yes		
4120	589	False	05/13/2025 11:55:44.596	7553	[1]	SafeMoveArmToSubstrateAction	Execute	ASMain,SingleTipAspirateOnDeckSource	Move Arm To Substrate	Safe Move Arm to the well: Move (29) to Substrate, Z Start (Retract = No); previous state = 0	Input : Substrate	Rack 3x4 six Kaufmann H-cells		
4121	589	False	05/13/2025 11:55:44.596	7553	[1]	SafeMoveArmToSubstrateAction	Execute	ASMain,SingleTipAspirateOnDeckSource	Move Arm To Substrate	Safe Move Arm to the well: Move (29) to Substrate, Z Start (Retract = No); previous state = 0	Input : Position	Deck 12-13 Heat-Cool-Stir 1		
4122	589	False	05/13/2025 11:55:44.596	7553	[1]	SafeMoveArmToSubstrateAction	Execute	ASMain,SingleTipAspirateOnDeckSource	Move Arm To Substrate	Safe Move Arm to the well: Move (29) to Substrate, Z Start (Retract = No); previous state = 0	Input : Specify Well By	By Row/Col		
4123	589	False	05/13/2025 11:55:44.596	7553	[1]	SafeMoveArmToSubstrateAction	Execute	ASMain,SingleTipAspirateOnDeckSource	Move Arm To Substrate	Safe Move Arm to the well: Move (29) to Substrate, Z Start (Retract = No); previous state = 0	Input : Well Row	1		
4124	589	False	05/13/2025 11:55:44.596	7553	[1]	SafeMoveArmToSubstrateAction	Execute	ASMain,SingleTipAspirateOnDeckSource	Move Arm To Substrate	Safe Move Arm to the well: Move (29) to Substrate, Z Start (Retract = No); previous state = 0	Input : Well Column	1		
4125	589	False	05/13/2025 11:55:44.596	7553	[1]	SafeMoveArmToSubstrateAction	Execute	ASMain,SingleTipAspirateOnDeckSource	Move Arm To Substrate	Safe Move Arm to the well: Move (29) to Substrate, Z Start (Retract = No); previous state = 0	Input : Well Position	0		
4126	589	False	05/13/2025 11:55:44.596	7553	[1]	SafeMoveArmToSubstrateAction	Execute	ASMain,SingleTipAspirateOnDeckSource	Move Arm To Substrate	Safe Move Arm to the well: Move (29) to Substrate, Z Start (Retract = No); previous state = 0	Input : Z Height	Z Start		
4127	589	False	05/13/2025 11:55:44.596	7553	[1]	SafeMoveArmToSubstrateAction	Execute	ASMain,SingleTipAspirateOnDeckSource	Move Arm To Substrate	Safe Move Arm to the well: Move (29) to Substrate, Z Start (Retract = No); previous state = 0	Input : Retract Z Between Substrates	Yes		
4128	589	False	05/13/2025 11:55:44.596	7553	[1]	SafeMoveArmToSubstrateAction	Execute	ASMain,SingleTipAspirateOnDeckSource	Move Arm To Substrate	Safe Move Arm to the well: Move (29) to Substrate, Z Start (Retract = No); previous state = 0	Input : @AppliedWells			
4129	589	False	05/13/2025 11:55:44.596	7553	[1]	SafeMoveArmToSubstrateAction	Execute	ASMain,SingleTipAspirateOnDeckSource	Move Arm To Substrate	Safe Move Arm to the well: Move (29) to Substrate, Z Start (Retract = No); previous state = 0	Input : @AllWells			
4130	589	False	05/13/2025 11:55:46.304	7553	[1]	SafeMoveArmToSubstrateAction	Execute	ASMain,SingleTipAspirateOnDeckSource	Move Arm To Substrate	Safe Move Arm to the well: Move (29) to Substrate, Z Start (Retract = No); previous state = 0				
4131	589	False	05/13/2025 11:55:46.304	7553	[1]	SafeMoveArmToSubstrateAction	Execute	ASMain,SingleTipAspirateOnDeckSource	Move Arm To Substrate	Safe Move Arm to the well: Move (29) to Substrate, Z Start (Retract = No); previous state = 0	Output : Substrate Type Moved To	Rack 3x4 six Kaufmann H-cells		
4132	589	False	05/13/2025 11:55:46.304	7553	[1]	SafeMoveArmToSubstrateAction	Execute	ASMain,SingleTipAspirateOnDeckSource	Move Arm To Substrate	Safe Move Arm to the well: Move (29) to Substrate, Z Start (Retract = No); previous state = 0	Output : Substrate Position Moved To	Deck 12-13 Heat-Cool-Stir 1		
4133	589	False	05/13/2025 11:55:46.304	7553	[1]	SafeMoveArmToSubstrateAction	Execute	ASMain,SingleTipAspirateOnDeckSource	Move Arm To Substrate	Safe Move Arm to the well: Move (29) to Substrate, Z Start (Retract = No); previous state = 0	Output : X Position Moved To	553.61143		
4134	589	False	05/13/2025 11:55:46.304	7553	[1]	SafeMoveArmToSubstrateAction	Execute	ASMain,SingleTipAspirateOnDeckSource	Move Arm To Substrate	Safe Move Arm to the well: Move (29) to Substrate, Z Start (Retract = No); previous state = 0	Output : Y Position Moved To	406.02131		
4135	589	False	05/13/2025 11:55:46.304	7553	[1]	SafeMoveArmToSubstrateAction	Execute	ASMain,SingleTipAspirateOnDeckSource	Move Arm To Substrate	Safe Move Arm to the well: Move (29) to Substrate, Z Start (Retract = No); previous state = 0	Output : Z Position Moved To	97.64933		
4136	589	False	05/13/2025 11:55:46.304	7553	[1]	SafeMoveArmToSubstrateAction	Execute	ASMain,SingleTipAspirateOnDeckSource	Move Arm To Substrate	Safe Move Arm to the well: Move (29) to Substrate, Z Start (Retract = No); previous state = 0	Output : Z Travel For Move	0		
4137	590	False	05/13/2025 11:55:46.306	7553	[1]	SingleTipAspirateOnDeckSource	Execute	ASMain,SingleTipAspirateOnDeckSource	Delay	Drip Delay				
4138	590	False	05/13/2025 11:55:46.306	7553	[1]	SingleTipAspirateOnDeckSource	Execute	ASMain,SingleTipAspirateOnDeckSource	Delay	Drip Delay	Input : Duration	3		
4139	590	False	05/13/2025 11:55:46.306	7553	[1]	SingleTipAspirateOnDeckSource	Execute	ASMain,SingleTipAspirateOnDeckSource	Delay	Drip Delay	Input : Units	sec		
4140	590	False	05/13/2025 11:55:49.313	7553	[1]	SingleTipAspirateOnDeckSource	Execute	ASMain,SingleTipAspirateOnDeckSource	Delay	Drip Delay				
4141	591	False	05/13/2025 11:55:49.314	7553	[1]	SingleTipAspirateOnDeckSource	Execute	ASMain,SingleTipAspirateOnDeckSource	Comment	Begin If Statement if ZTravel_Invalid == 0 before Move (31):				
4142	591	False	05/13/2025 11:55:49.314	7553	[1]	SingleTipAspirateOnDeckSource	Execute	ASMain,SingleTipAspirateOnDeckSource	Comment	Begin If Statement if ZTravel_Invalid == 0 before Move (31):	Input : Comment	Begin If Statement if ZTravel_Invalid == 0 before Move (31):		
4143	591	False	05/13/2025 11:55:49.314	7553	[1]	SingleTipAspirateOnDeckSource	Execute	ASMain,SingleTipAspirateOnDeckSource	Comment	Begin If Statement if ZTravel_Invalid == 0 before Move (31):				
4144	592	False	05/13/2025 11:55:49.317	7553	[1]	SafeMoveArmToSubstrateAction	RobotCoordFrom	ASMain,SingleTipAspirateOnDeckSource	Get Arm Position	Obtain the current Robot positions				
4145	592	False	05/13/2025 11:55:49.317	7553	[1]	SafeMoveArmToSubstrateAction	RobotCoordFrom	ASMain,SingleTipAspirateOnDeckSource	Get Arm Position	Obtain the current Robot positions	Input : Impressionist Arm Resource	Arm - Single Tip		
4146	592	False	05/13/2025 11:55:49.317	7553	[1]	SafeMoveArmToSubstrateAction	RobotCoordFrom	ASMain,SingleTipAspirateOnDeckSource	Get Arm Position	Obtain the current Robot positions	Input : Index			
4147	592	False	05/13/2025 11:55:49.317	7553	[1]	SafeMoveArmToSubstrateAction	RobotCoordFrom	ASMain,SingleTipAspirateOnDeckSource	Get Arm Position	Obtain the current Robot positions	Input : Coordinate System	Robot		
4148	592	False	05/13/2025 11:55:49.317	7553	[1]	SafeMoveArmToSubstrateAction	RobotCoordFrom	ASMain,SingleTipAspirateOnDeckSource	Get Arm Position	Obtain the current Robot positions	Input : Units	mm		
4149	592	False	05/13/2025 11:55:49.415	7553	[1]	SafeMoveArmToSubstrateAction	RobotCoordFrom	ASMain,SingleTipAspirateOnDeckSource	Get Arm Position	Obtain the current Robot positions				
4150	592	False	05/13/2025 11:55:49.415	7553	[1]	SafeMoveArmToSubstrateAction	RobotCoordFrom	ASMain,SingleTipAspirateOnDeckSource	Get Arm Position	Obtain the current Robot positions	Output : X	553.618453		
4151	592	False	05/13/2025 11:55:49.415	7553	[1]	SafeMoveArmToSubstrateAction	RobotCoordFrom	ASMain,SingleTipAspirateOnDeckSource	Get Arm Position	Obtain the current Robot positions	Output : Y	406.0209375		
4152	592	False	05/13/2025 11:55:49.415	7553	[1]	SafeMoveArmToSubstrateAction	RobotCoordFrom	ASMain,SingleTipAspirateOnDeckSource	Get Arm Position	Obtain the current Robot positions	Output : Z	97.647724		
4153	593	False	05/13/2025 11:55:49.419	7553	[1]	SafeMoveArmToSubstrateAction	RobotCoordTo	ASMain,SingleTipAspirateOnDeckSource	Get Well Position	Obtain Robot positions for Rack 3x4 six Kaufmann H-cells in Deck 12-13 Heat-Cool-Stir 1				
4154	593	False	05/13/2025 11:55:49.419	7553	[1]	SafeMoveArmToSubstrateAction	RobotCoordTo	ASMain,SingleTipAspirateOnDeckSource	Get Well Position	Obtain Robot positions for Rack 3x4 six Kaufmann H-cells in Deck 12-13 Heat-Cool-Stir 1	Input : Substrate	Rack 3x4 six Kaufmann H-cells		
4155	593	False	05/13/2025 11:55:49.419	7553	[1]	SafeMoveArmToSubstrateAction	RobotCoordTo	ASMain,SingleTipAspirateOnDeckSource	Get Well Position	Obtain Robot positions for Rack 3x4 six Kaufmann H-cells in Deck 12-13 Heat-Cool-Stir 1	Input : Position	Deck 12-13 Heat-Cool-Stir 1		
4156	593	False	05/13/2025 11:55:49.419	7553	[1]	SafeMoveArmToSubstrateAction	RobotCoordTo	ASMain,SingleTipAspirateOnDeckSource	Get Well Position	Obtain Robot positions for Rack 3x4 six Kaufmann H-cells in Deck 12-13 Heat-Cool-Stir 1	Input : Specify Well By	By Row/Col		
4157	593	False	05/13/2025 11:55:49.419	7553	[1]	SafeMoveArmToSubstrateAction	RobotCoordTo	ASMain,SingleTipAspirateOnDeckSource	Get Well Position	Obtain Robot positions for Rack 3x4 six Kaufmann H-cells in Deck 12-13 Heat-Cool-Stir 1	Input : Well Row	1		
4158	593	False	05/13/2025 11:55:49.419	7553	[1]	SafeMoveArmToSubstrateAction	RobotCoordTo	ASMain,SingleTipAspirateOnDeckSource	Get Well Position	Obtain Robot positions for Rack 3x4 six Kaufmann H-cells in Deck 12-13 Heat-Cool-Stir 1	Input : Well Column	1		
4159	593	False	05/13/2025 11:55:49.419	7553	[1]	SafeMoveArmToSubstrateAction	RobotCoordTo	ASMain,SingleTipAspirateOnDeckSource	Get Well Position	Obtain Robot positions for Rack 3x4 six Kaufmann H-cells in Deck 12-13 Heat-Cool-Stir 1	Input : Well Position			
4160	593	False	05/13/2025 11:55:49.419	7553	[1]	SafeMoveArmToSubstrateAction	RobotCoordTo	ASMain,SingleTipAspirateOnDeckSource	Get Well Position	Obtain Robot positions for Rack 3x4 six Kaufmann H-cells in Deck 12-13 Heat-Cool-Stir 1	Input : @AppliedWells			
4161	593	False	05/13/2025 11:55:49.419	7553	[1]	SafeMoveArmToSubstrateAction	RobotCoordTo	ASMain,SingleTipAspirateOnDeckSource	Get Well Position	Obtain Robot positions for Rack 3x4 six Kaufmann H-cells in Deck 12-13 Heat-Cool-Stir 1	Input : @AllWells			
4162	593	False	05/13/2025 11:55:49.419	7553	[1]	SafeMoveArmToSubstrateAction	RobotCoordTo	ASMain,SingleTipAspirateOnDeckSource	Get Well Position	Obtain Robot positions for Rack 3x4 six Kaufmann H-cells in Deck 12-13 Heat-Cool-Stir 1	Input : Z Height			
4163	593	False	05/13/2025 11:55:49.434	7553	[1]	SafeMoveArmToSubstrateAction	RobotCoordTo	ASMain,SingleTipAspirateOnDeckSource	Get Well Position	Obtain Robot positions for Rack 3x4 six Kaufmann H-cells in Deck 12-13 Heat-Cool-Stir 1				
4164	593	False	05/13/2025 11:55:49.434	7553	[1]	SafeMoveArmToSubstrateAction	RobotCoordTo	ASMain,SingleTipAspirateOnDeckSource	Get Well Position	Obtain Robot positions for Rack 3x4 six Kaufmann H-cells in Deck 12-13 Heat-Cool-Stir 1	Output : X Position	-17.9047		
4165	593	False	05/13/2025 11:55:49.434	7553	[1]	SafeMoveArmToSubstrateAction	RobotCoordTo	ASMain,SingleTipAspirateOnDeckSource	Get Well Position	Obtain Robot positions for Rack 3x4 six Kaufmann H-cells in Deck 12-13 Heat-Cool-Stir 1	Output : Y Position	187.791		
4166	593	False	05/13/2025 11:55:49.434	7553	[1]	SafeMoveArmToSubstrateAction	RobotCoordTo	ASMain,SingleTipAspirateOnDeckSource	Get Well Position	Obtain Robot positions for Rack 3x4 six Kaufmann H-cells in Deck 12-13 Heat-Cool-Stir 1	Output : Z Position	-81.1963		
4167	594	False	05/13/2025 11:55:49.436	7553	[1]	GetHomeCoordinates	Execute	ASMain,SingleTipAspirateOnDeckSource	Get Arm Position					
4168	594	False	05/13/2025 11:55:49.436	7553	[1]	GetHomeCoordinates	Execute	ASMain,SingleTipAspirateOnDeckSource	Get Arm Position		Input : Impressionist Arm Resource	Arm - Single Tip		
4169	594	False	05/13/2025 11:55:49.436	7553	[1]	GetHomeCoordinates	Execute	ASMain,SingleTipAspirateOnDeckSource	Get Arm Position		Input : Index			
4170	594	False	05/13/2025 11:55:49.436	7553	[1]	GetHomeCoordinates	Execute	ASMain,SingleTipAspirateOnDeckSource	Get Arm Position		Input : Coordinate System	Deck		
4171	594	False	05/13/2025 11:55:49.436	7553	[1]	GetHomeCoordinates	Execute	ASMain,SingleTipAspirateOnDeckSource	Get Arm Position		Input : Units	mm		
4172	594	False	05/13/2025 11:55:49.542	7553	[1]	GetHomeCoordinates	Execute	ASMain,SingleTipAspirateOnDeckSource	Get Arm Position					
4173	594	False	05/13/2025 11:55:49.542	7553	[1]	GetHomeCoordinates	Execute	ASMain,SingleTipAspirateOnDeckSource	Get Arm Position		Output : X	-17.9152227500001		
4174	594	False	05/13/2025 11:55:49.542	7553	[1]	GetHomeCoordinates	Execute	ASMain,SingleTipAspirateOnDeckSource	Get Arm Position		Output : Y	187.7906275		
4175	594	False	05/13/2025 11:55:49.542	7553	[1]	GetHomeCoordinates	Execute	ASMain,SingleTipAspirateOnDeckSource	Get Arm Position		Output : Z	-81.197906		
4176	595	False	05/13/2025 11:55:49.544	7553	[1]	GetHomeCoordinates	Execute	ASMain,SingleTipAspirateOnDeckSource	Get Arm Position					
4177	595	False	05/13/2025 11:55:49.544	7553	[1]	GetHomeCoordinates	Execute	ASMain,SingleTipAspirateOnDeckSource	Get Arm Position		Input : Impressionist Arm Resource	Arm - Single Tip		
4178	595	False	05/13/2025 11:55:49.544	7553	[1]	GetHomeCoordinates	Execute	ASMain,SingleTipAspirateOnDeckSource	Get Arm Position		Input : Index			
4179	595	False	05/13/2025 11:55:49.544	7553	[1]	GetHomeCoordinates	Execute	ASMain,SingleTipAspirateOnDeckSource	Get Arm Position		Input : Coordinate System	Robot		
4180	595	False	05/13/2025 11:55:49.544	7553	[1]	GetHomeCoordinates	Execute	ASMain,SingleTipAspirateOnDeckSource	Get Arm Position		Input : Units	mm		
4181	595	False	05/13/2025 11:55:49.641	7553	[1]	GetHomeCoordinates	Execute	ASMain,SingleTipAspirateOnDeckSource	Get Arm Position					
4182	595	False	05/13/2025 11:55:49.641	7553	[1]	GetHomeCoordinates	Execute	ASMain,SingleTipAspirateOnDeckSource	Get Arm Position		Output : X	553.61495325		
4183	595	False	05/13/2025 11:55:49.641	7553	[1]	GetHomeCoordinates	Execute	ASMain,SingleTipAspirateOnDeckSource	Get Arm Position		Output : Y	406.0209375		
4184	595	False	05/13/2025 11:55:49.641	7553	[1]	GetHomeCoordinates	Execute	ASMain,SingleTipAspirateOnDeckSource	Get Arm Position		Output : Z	97.647724		
4185	596	False	05/13/2025 11:55:49.642	7553	[1]			ASMain,SingleTipAspirateOnDeckSource	Comment	Safe Move Execute: Robot x,y coordinates:  old =(553.62,406.02), new (553.60,406.02)				
4186	596	False	05/13/2025 11:55:49.642	7553	[1]			ASMain,SingleTipAspirateOnDeckSource	Comment	Safe Move Execute: Robot x,y coordinates:  old =(553.62,406.02), new (553.60,406.02)	Input : Comment	Safe Move Execute: Robot x,y coordinates:  old =(553.62,406.02), new (553.60,406.02)		
4187	596	False	05/13/2025 11:55:49.642	7553	[1]			ASMain,SingleTipAspirateOnDeckSource	Comment	Safe Move Execute: Robot x,y coordinates:  old =(553.62,406.02), new (553.60,406.02)				
4188	597	False	05/13/2025 11:55:49.643	7553	[1]			ASMain,SingleTipAspirateOnDeckSource	Comment	Safe Move Execute: x,y coordinates changed by 0.01 mm  act when > 1 mm				
4189	597	False	05/13/2025 11:55:49.643	7553	[1]			ASMain,SingleTipAspirateOnDeckSource	Comment	Safe Move Execute: x,y coordinates changed by 0.01 mm  act when > 1 mm	Input : Comment	Safe Move Execute: x,y coordinates changed by 0.01 mm  act when > 1 mm		
4190	597	False	05/13/2025 11:55:49.643	7553	[1]			ASMain,SingleTipAspirateOnDeckSource	Comment	Safe Move Execute: x,y coordinates changed by 0.01 mm  act when > 1 mm				
4191	598	False	05/13/2025 11:55:49.644	7553	[1]			ASMain,SingleTipAspirateOnDeckSource	Comment	Safe Move Execute: Save Flags:  old = 0				
4192	598	False	05/13/2025 11:55:49.644	7553	[1]			ASMain,SingleTipAspirateOnDeckSource	Comment	Safe Move Execute: Save Flags:  old = 0	Input : Comment	Safe Move Execute: Save Flags:  old = 0		
4193	598	False	05/13/2025 11:55:49.644	7553	[1]			ASMain,SingleTipAspirateOnDeckSource	Comment	Safe Move Execute: Save Flags:  old = 0				
4194	599	False	05/13/2025 11:55:49.645	7553	[1]			ASMain,SingleTipAspirateOnDeckSource	Comment	Safe Move Execute: Save Flags:  new = 0				
4195	599	False	05/13/2025 11:55:49.645	7553	[1]			ASMain,SingleTipAspirateOnDeckSource	Comment	Safe Move Execute: Save Flags:  new = 0	Input : Comment	Safe Move Execute: Save Flags:  new = 0		
4196	599	False	05/13/2025 11:55:49.645	7553	[1]			ASMain,SingleTipAspirateOnDeckSource	Comment	Safe Move Execute: Save Flags:  new = 0				
4197	600	False	05/13/2025 11:55:49.646	7553	[1]	SafeMoveArmToSubstrateAction	Execute	ASMain,SingleTipAspirateOnDeckSource	Move Arm To Substrate	Safe Move Arm to the well: Move (31) to Substrate Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, ZTravel (Retract = No); previous state = 0				
4198	600	False	05/13/2025 11:55:49.646	7553	[1]	SafeMoveArmToSubstrateAction	Execute	ASMain,SingleTipAspirateOnDeckSource	Move Arm To Substrate	Safe Move Arm to the well: Move (31) to Substrate Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, ZTravel (Retract = No); previous state = 0	Input : Impressionist Arm Resource	Arm - Single Tip		
4199	600	False	05/13/2025 11:55:49.646	7553	[1]	SafeMoveArmToSubstrateAction	Execute	ASMain,SingleTipAspirateOnDeckSource	Move Arm To Substrate	Safe Move Arm to the well: Move (31) to Substrate Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, ZTravel (Retract = No); previous state = 0	Input : Index			
4200	600	False	05/13/2025 11:55:49.646	7553	[1]	SafeMoveArmToSubstrateAction	Execute	ASMain,SingleTipAspirateOnDeckSource	Move Arm To Substrate	Safe Move Arm to the well: Move (31) to Substrate Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, ZTravel (Retract = No); previous state = 0	Input : Wait For Completion	Yes		
4201	600	False	05/13/2025 11:55:49.646	7553	[1]	SafeMoveArmToSubstrateAction	Execute	ASMain,SingleTipAspirateOnDeckSource	Move Arm To Substrate	Safe Move Arm to the well: Move (31) to Substrate Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, ZTravel (Retract = No); previous state = 0	Input : Substrate	Rack 3x4 six Kaufmann H-cells		
4202	600	False	05/13/2025 11:55:49.646	7553	[1]	SafeMoveArmToSubstrateAction	Execute	ASMain,SingleTipAspirateOnDeckSource	Move Arm To Substrate	Safe Move Arm to the well: Move (31) to Substrate Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, ZTravel (Retract = No); previous state = 0	Input : Position	Deck 12-13 Heat-Cool-Stir 1		
4203	600	False	05/13/2025 11:55:49.646	7553	[1]	SafeMoveArmToSubstrateAction	Execute	ASMain,SingleTipAspirateOnDeckSource	Move Arm To Substrate	Safe Move Arm to the well: Move (31) to Substrate Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, ZTravel (Retract = No); previous state = 0	Input : Specify Well By	By Row/Col		
4204	600	False	05/13/2025 11:55:49.646	7553	[1]	SafeMoveArmToSubstrateAction	Execute	ASMain,SingleTipAspirateOnDeckSource	Move Arm To Substrate	Safe Move Arm to the well: Move (31) to Substrate Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, ZTravel (Retract = No); previous state = 0	Input : Well Row	1		
4205	600	False	05/13/2025 11:55:49.646	7553	[1]	SafeMoveArmToSubstrateAction	Execute	ASMain,SingleTipAspirateOnDeckSource	Move Arm To Substrate	Safe Move Arm to the well: Move (31) to Substrate Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, ZTravel (Retract = No); previous state = 0	Input : Well Column	1		
4206	600	False	05/13/2025 11:55:49.646	7553	[1]	SafeMoveArmToSubstrateAction	Execute	ASMain,SingleTipAspirateOnDeckSource	Move Arm To Substrate	Safe Move Arm to the well: Move (31) to Substrate Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, ZTravel (Retract = No); previous state = 0	Input : Well Position	0		
4207	600	False	05/13/2025 11:55:49.646	7553	[1]	SafeMoveArmToSubstrateAction	Execute	ASMain,SingleTipAspirateOnDeckSource	Move Arm To Substrate	Safe Move Arm to the well: Move (31) to Substrate Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, ZTravel (Retract = No); previous state = 0	Input : Z Height	Z Travel		
4208	600	False	05/13/2025 11:55:49.646	7553	[1]	SafeMoveArmToSubstrateAction	Execute	ASMain,SingleTipAspirateOnDeckSource	Move Arm To Substrate	Safe Move Arm to the well: Move (31) to Substrate Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, ZTravel (Retract = No); previous state = 0	Input : Retract Z Between Substrates	No		
4209	600	False	05/13/2025 11:55:49.646	7553	[1]	SafeMoveArmToSubstrateAction	Execute	ASMain,SingleTipAspirateOnDeckSource	Move Arm To Substrate	Safe Move Arm to the well: Move (31) to Substrate Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, ZTravel (Retract = No); previous state = 0	Input : @AppliedWells			
4210	600	False	05/13/2025 11:55:49.646	7553	[1]	SafeMoveArmToSubstrateAction	Execute	ASMain,SingleTipAspirateOnDeckSource	Move Arm To Substrate	Safe Move Arm to the well: Move (31) to Substrate Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, ZTravel (Retract = No); previous state = 0	Input : @AllWells			
4211	600	False	05/13/2025 11:55:51.149	7553	[1]	SafeMoveArmToSubstrateAction	Execute	ASMain,SingleTipAspirateOnDeckSource	Move Arm To Substrate	Safe Move Arm to the well: Move (31) to Substrate Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, ZTravel (Retract = No); previous state = 0				
